Molecule ChEMBL ID	Smiles	Standard Type	Standard Relation	Standard Value	Standard Unit
CHEMBL473482	Cc1ccc(-c2ccccc2OCC(=O)Nc2ccc(-c3ccc(CC(=O)O)cc3)cc2Cl)c(Cl)c1	IC50	=	177.0	nM
CHEMBL1172334	Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(C(=O)O)cc3Cl)CC2)ncc1Br	IC50	=	86.0	nM
CHEMBL1161970	O=C(Nc1ccc2c(O)c(/N=N/c3ccc(C(=O)O)cc3)c(S(=O)(=O)O)cc2c1)Nc1ccc2c(O)c(/N=N/c3ccc(C(=O)O)cc3)c(S(=O)(=O)O)cc2c1	IC50	=	390.0	nM
CHEMBL483	C[C@H](Cn1cnc2c(N)ncnc21)OCP(=O)(O)O	IC50	=	380.0	nM
CHEMBL519162	CC(C)=CN1[C@@H](C)Cn2c(=S)[nH]c3cccc(c32)[C@@H]1C	IC50	=	41.69	nM
CHEMBL175655	CCc1c(C)[nH]c(=O)c(N2CCCCC2)c1Cc1cc(C)cc(C)c1	IC50	=	631.0	nM
CHEMBL601867	Cc1cc(C)c(C)c(S(=O)(=O)n2c(=O)[nH]c3ccc(Cl)cc32)c1C	IC50	=	40.0	nM
CHEMBL512083	Cn1c(Cc2ccc(Cl)c(Oc3cccc(Br)c3)c2)n[nH]c1=O	IC50	=	690.0	nM
CHEMBL469225	CC1OC(Cc2ccc(Cl)c(Oc3cccc(Br)c3)c2)=NNC1=O	IC50	=	50.0	nM
CHEMBL2159014	COc1ccc2nc3cc(Cl)ccc3c(NCCCNCCCCNCCCNc3c4ccc(Cl)cc4nc4ccc(OC)cc34)c2c1	IC50	=	400.0	nM
CHEMBL556483	Cc1cc(C)cc(Sc2c(C(C)C)c(=O)[nH]c(=O)n2CC2CC=CC2)c1	IC50	=	241.0	nM
CHEMBL175873	CCc1c(C)[nH]c(=O)c(N(C)CCO)c1Cc1cccc(C)c1	IC50	=	5.0	nM
CHEMBL230188	CC(C)(C)c1ccc(-n2nnnc2SCC(=O)Nc2ccc(S(C)(=O)=O)cc2Cl)c(Cl)c1	IC50	=	3.1	nM
CHEMBL254997	NS(=O)(=O)c1ccc(NC(=O)COc2cccc(Oc3ccccc3)c2)c(Cl)c1	IC50	=	51.7	nM
CHEMBL293984	Nc1cccc2c1nc(-c1c(F)cccc1F)n2Cc1c(F)cccc1F	IC50	=	280.0	nM
CHEMBL461160	COc1ccc(OCCCO)c(CCNC(=S)Nc2ccc(Br)cn2)c1	IC50	=	24.0	nM
CHEMBL240417	C#CCCOc1ccc(OC)cc1CCNC(=S)Nc1ccc(Br)cn1	IC50	=	3.8	nM
CHEMBL1257787	Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3cccc(C(N)=O)c3)CC2)ncc1C(F)(F)F	IC50	=	86.0	nM
CHEMBL1258250	COc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3cccc(C(N)=O)c3)CC2)ncc1Cl	IC50	=	19.0	nM
CHEMBL1258015	Cc1cc(C#N)cc(Cl)c1Oc1nc(NC2CCN(c3cccc(C(N)=O)c3)CC2)ncc1Br	IC50	=	28.0	nM
CHEMBL1258135	Cc1cnc(NC2CCN(c3cccc(C(N)=O)c3)CC2)nc1Oc1c(C)cc(C#N)cc1Cl	IC50	=	6.0	nM
CHEMBL1258136	COc1cc(C#N)cc(C)c1Oc1ccnc(NC2CCN(c3cccc(C(N)=O)c3)CC2)n1	IC50	=	18.0	nM
CHEMBL1171331	Cc1cc(C#N)cc(C)c1Oc1ccnc(NC2CCN(Cc3ccccc3)CC2)n1	IC50	=	87.0	nM
CHEMBL1078944	CS(=O)(=O)c1ccc(NC(=O)CSC(=O)N2CCCc3cc(Cl)cc(Cl)c32)c(Cl)c1	IC50	=	11.0	nM
CHEMBL1766226	Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NCCN3CCCC3)[nH]c3ccc(Br)cc23)c1	IC50	=	65.0	nM
CHEMBL338936	CCc1c(C)[nH]c(=O)c(NC=O)c1Cc1cc(C)cc(C)c1	IC50	=	79.0	nM
CHEMBL243068	COC(=O)c1cc(/C(=C\CCc2nnc(C)o2)c2cc(C)c3onc(OC)c3c2)cc(C)c1OC	IC50	=	390.0	nM
CHEMBL485654	CC(C)=CN1CCn2c(=S)[nH]c3cc(Cl)cc(c32)C1C	IC50	=	22.91	nM
CHEMBL483075	CC(C)=CN1Cc2cc(Cl)cc3[nH]c(=O)n(c23)C[C@@H]1C	IC50	=	181.97	nM
CHEMBL504887	CC(C)=CN1Cc2cc(Cl)cc3[nH]c(=S)n(c23)C[C@@H]1C	IC50	=	42.66	nM
CHEMBL450912	CC(C)=CN1CCn2c(=S)[nH]c3ccc(Cl)c(c32)C1C	IC50	=	12.02	nM
CHEMBL482439	C#Cc1ccc2[nH]c(=S)n3c2c1CN(C=C(C)C)[C@@H](C)C3	IC50	=	29.51	nM
CHEMBL519378	CC(C)=CN1Cc2cc(Cl)c(Cl)c3[nH]c(=S)n(c23)C[C@@H]1C	IC50	=	25.59	nM
CHEMBL226787	CO/N=C(\F)c1cc(/C(=C\CCCc2nc(C)no2)c2cc(C)c3oc(=O)n(C)c3c2)cc(C)c1OC	IC50	=	670.0	nM
CHEMBL226786	CO/N=C(\Br)CCC/C=C(\c1cc(C)c(OC)c(/C(Br)=N/OC)c1)c1cc(C)c2oc(=O)n(C)c2c1	IC50	=	850.0	nM
CHEMBL389466	CO/N=C(\F)c1cc(/C(=C\CCCC(=O)OC)c2cc(C)c3oc(=O)n(C)c3c2)cc(C)c1OC	IC50	=	550.0	nM
CHEMBL4160562	Cc1cc(-c2ccccc2F)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1	IC50	=	9.0	nM
CHEMBL4172245	COc1ccc(-c2cc(C)c(Nc3ccnc(Nc4ccc(C#N)cc4)n3)c(C)c2)cc1	IC50	=	27.0	nM
CHEMBL4164636	Cc1cc(-c2c(C)cccc2C)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1	IC50	=	37.0	nM
CHEMBL4098791	Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)N[C@@H](C)c3ccccc3F)[nH]c3ccc(Cl)cc23)c1	IC50	=	175.0	nM
CHEMBL3263466	Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NCc3ccc(N)cc3)[nH]c3ccc(Cl)cc23)c1	IC50	=	7.7	nM
CHEMBL4291913	O=c1cc(Nc2cccc(-c3ccc(Cl)cc3)c2)[nH]c(=O)n1O	IC50	=	860.0	nM
CHEMBL4225518	Cc1cc(/C=C/C#N)cc(C)c1Oc1cc(NCCC#N)nc(Nc2ccc(C#N)cc2)n1	IC50	=	20.0	nM
CHEMBL467156	CN1CC(Cc2ccc(Cl)c(Oc3cccc(Br)c3)c2)=NNC1=O	IC50	=	150.0	nM
CHEMBL3753006	CC(C)=CCN1C(C)C(=O)Nc2ccc(Cl)cc2S1(=O)=O	IC50	=	800.0	nM
CHEMBL377010	Cc1cc(C)c(-n2nnnc2SCC(=O)Nc2ccccc2Cl)c(C)c1	IC50	=	5.0	nM
CHEMBL4553824	Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc([N+](=O)[O-])cc3)CC2)nc2c1CCCC2	IC50	=	94.0	nM
CHEMBL4294470	Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(N4CCCC4)cc3)CC2)nc2ccsc12	IC50	=	221.0	nM
CHEMBL231473	COc1c(C)cc(/C(=C/CCCc2nnc(C)o2)c2ccc(C#N)cc2)cc1C(=O)SC	IC50	=	450.0	nM
CHEMBL178061	CCc1c(C)[nH]c(=O)c(N2CCOCC2)c1Cc1cc(C)cc(C)c1	IC50	=	158.0	nM
CHEMBL230187	CC(C)(C)c1ccc(-n2nnnc2SCC(=O)Nc2ccccc2Cl)c(Cl)c1	IC50	=	7.8	nM
CHEMBL1651642	CC(C)c1c(Cc2ccccc2)n(COCc2ccc(F)cc2)c(=O)n(O)c1=O	IC50	=	170.0	nM
CHEMBL2041780	CCOCn1c(Cc2cc(C)cc(C)c2)c(I)c(=O)[nH]c1=O	IC50	=	110.0	nM
CHEMBL3753575	C=CCC[C@]12C[C@@]1(C(=O)OCC)C(=O)Nc1ccc(Br)cc12	IC50	=	1.0	nM
CHEMBL4445956	Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(NS(C)(=O)=O)cc3)CC2)nc2c1CSC2	IC50	=	140.0	nM
CHEMBL4282223	Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)ncc1SCC(=O)NCc1ccc(O)cc1	IC50	=	13.0	nM
CHEMBL4286740	COCCNC(=O)CSc1cnc(Nc2ccc(C#N)cc2)nc1Oc1c(C)cc(C#N)cc1C	IC50	=	26.0	nM
CHEMBL3621390	Cc1cc(C#N)cc(C)c1Oc1ccnc(S(=O)(=O)CC(=O)Nc2cc(Cl)cc(Cl)c2)n1	IC50	=	918.0	nM
CHEMBL2337432	COc1ccc(Cc2cc(OC3CCCCC3C)c(C(C)C)c(=O)[nH]2)cc1	IC50	=	33.0	nM
CHEMBL55951	N#Cc1c(N)cccc1S(=O)(=O)c1cc(Cl)cc(Cl)c1	IC50	=	30.2	nM
CHEMBL299001	Cc1cc(C)cc(S(=O)(=O)c2cccc(N)c2C#N)c1	IC50	=	7.079	nM
CHEMBL74226	N#Cc1ccc(Nc2cc(N)nc(Cc3c(Cl)cccc3Cl)n2)cc1	IC50	=	452.0	nM
CHEMBL502566	Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NC(C)CS(N)(=O)=O)[nH]c3ccc(Br)cc23)c1	IC50	=	3.0	nM
CHEMBL469183	C[C@H]1CC(Cc2ccc(Cl)c(Oc3cc(Cl)cc(C#N)c3)c2F)=NNC1=O	IC50	=	17.0	nM
CHEMBL467187	CC1OC(Cc2ccc(Cl)c(Oc3cc(Cl)cc(C#N)c3)c2F)=NNC1=O	IC50	=	13.0	nM
CHEMBL3593877	Cc1cc(C#N)cc(C)c1Oc1ccnc(SCC(=O)Nc2ccccc2Cl)n1	IC50	=	473.0	nM
CHEMBL1258589	Cc1cc(C#N)cc(Cl)c1Nc1nc(NC2CCN(c3cccc(C(N)=O)c3)CC2)ncc1Br	IC50	=	42.0	nM
CHEMBL556699	Cc1cc(C)cc(Oc2c(C(C)C)c(=O)[nH]c(=O)n2CC2CCCCC2)c1	IC50	=	143.0	nM
CHEMBL473930	Cc1n[nH]c2cccc(Oc3cc(C#N)cc(C#N)c3)c12	IC50	=	332.0	nM
CHEMBL515548	Cc1n[nH]c2c(CO)ccc(Oc3cc(C#N)cc(C#N)c3)c12	IC50	=	71.0	nM
CHEMBL457901	Cn1ccc2c(Cc3ccc(Br)c(Oc4cc(Cl)cc(C#N)c4)c3F)n[nH]c2c1=O	IC50	=	8.0	nM
CHEMBL256990	N#Cc1cc(Cl)cc(Oc2cc(OCc3nc4ccccc4s3)ccc2Cl)c1	IC50	=	54.92	nM
CHEMBL4545462	CCCCn1cc(C#N)c2c(-c3ccc(C(F)(F)F)cc3F)c3c(nc21)-c1ccccc1C3=O	IC50	=	580.0	nM
CHEMBL4582623	CC(=O)Nc1ccc(NC(=O)Nc2sc(-c3ccc(Cl)c(Cl)c3)cc2C(=O)O)cc1	IC50	=	600.0	nM
CHEMBL4175661	Cc1cc(-c2ccc(F)cc2)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1	IC50	=	17.0	nM
CHEMBL4171159	Cc1ccc(-c2cc(C)c(Nc3ccnc(Nc4ccc(C#N)cc4)n3)c(C)c2)cc1	IC50	=	19.0	nM
CHEMBL462195	C#CCCCOc1ccc(OC)cc1CCNC(=S)Nc1ccc(Br)cn1	IC50	=	27.0	nM
CHEMBL1258814	Cc1cc(C#N)cc(C)c1Oc1ccnc(NC2CCN(c3cccc(C(N)=O)c3)CC2)n1	IC50	=	7.0	nM
CHEMBL1257431	Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3cc(C(N)=O)ccc3Cl)CC2)ncc1Br	IC50	=	76.0	nM
CHEMBL1258364	Cc1cc(C#N)cc(F)c1Oc1nc(NC2CCN(c3cccc(C(N)=O)c3)CC2)ncc1Br	IC50	=	6.0	nM
CHEMBL225004	CCC1(c2ccc(COc3cccc(Cl)c3)cc2)Oc2ccccc2-n2cccc2C1=O	IC50	=	100.0	nM
CHEMBL1269927	CN(Cc1ccc2occc2c1)c1nc(O)nc(Nc2c(F)cccc2-c2ccccc2)n1	IC50	=	8.0	nM
CHEMBL1673230	Cc1sc2nc(-c3ccc([N+](=O)[O-])cc3)[nH]c(=O)c2c1C	IC50	=	850.0	nM
CHEMBL3759214	Cc1cc(C#N)cc(C)c1Oc1cc(Cl)nc(Nc2ccc(C#N)cc2)c1	IC50	=	773.0	nM
CHEMBL4290801	Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)ncc1SCC(=O)C(=O)O	IC50	=	13.0	nM
CHEMBL1802034	CCN(CC)CC(C)(O)[C@H]1CCc2c(c(C)cc(O)c(=O)c2O)C1	IC50	=	500.0	nM
CHEMBL483280	C[C@H]1Cn2c(=S)[nH]c3cc(Cl)cc(c32)CN1CC1CC1	IC50	=	33.88	nM
CHEMBL519849	CC(C)=CN1CCn2c(=O)[nH]c3ccc(Cl)c(c32)C1C	IC50	=	144.54	nM
CHEMBL458964	N#Cc1cc(Cl)cc(Oc2c(Br)ccc(Cc3n[nH]c4c(N)cccc34)c2F)c1	IC50	=	24.0	nM
CHEMBL390956	Cc1nc(N2C(=O)CSC2c2c(Cl)cccc2Cl)nc(C)c1C	IC50	=	830.0	nM
CHEMBL456838	Cc1ccc(-n2nnnc2SCC(=O)Nc2ccc(-c3ccc(OCC(=O)O)cc3)cc2Cl)c(Cl)c1	IC50	=	1.9	nM
CHEMBL2397557	CC[C@H]1C[C@@H](n2c(=O)nc(-c3cnn(C)c3)c3oc4ccc(-c5cnn(C)c5)nc4c32)CCO1	IC50	=	3.2	nM
CHEMBL1173828	COc1ccc(OCCC#Cc2cn([C@H]3C=C[C@@H](CO)O3)c(=O)[nH]c2=O)c(CCNC(=S)Nc2ccc(Br)cn2)c1	IC50	=	61.0	nM
CHEMBL1078535	Cc1ccc2c(c1)CCCN2C(=O)SCC(=O)Nc1ccc(S(N)(=O)=O)cc1Cl	IC50	=	3.0	nM
CHEMBL1766220	Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NCN3CCOCC3)[nH]c3ccc(Cl)c(F)c23)c1	IC50	=	80.0	nM
CHEMBL256111	N#Cc1cc(Cl)cc(Oc2cc(OCC(=O)Nc3ccc(S(N)(=O)=O)cc3Cl)ccc2Cl)c1	IC50	=	0.28	nM
CHEMBL3410260	Cc1cc(C)c(Oc2cc(NC3CCN(Cc4ccc(S(C)(=O)=O)cc4)CC3)nc3ncnn23)c(C)c1	IC50	=	500.0	nM
CHEMBL3959712	Cc1cc(C)c(Oc2cc(Cl)nc(NC3CCN(Cc4ccccc4)CC3)c2)c(C)c1	IC50	=	287.0	nM
CHEMBL1271251	Oc1nc(NCc2ccc3occc3c2)nc(Nc2c(F)cccc2-c2ccccc2)n1	IC50	=	90.0	nM
CHEMBL1163166	CCc1c(Cc2cc(C)cc(C)c2)n(COCc2ccc(Cc3cccc(C(=O)/C=C(\O)C(=O)O)c3)cc2)c(=O)[nH]c1=O	IC50	=	28.0	nM
CHEMBL403784	O=C(NCc1ccnc2ccccc12)c1[nH]c2ccc(Br)cc2c1S(=O)(=O)N1CCCC1	IC50	=	63.0	nM
CHEMBL252603	O=C(NCc1ccncc1)c1[nH]c2ccc(Br)cc2c1S(=O)(=O)N1CCCC1	IC50	=	6.3	nM
CHEMBL256906	COC(=O)CCCC=C(c1cc(C)c2oc(=O)n(C)c2c1)c1cc(C)c2oc(=O)n(C)c2c1	IC50	=	500.0	nM
CHEMBL1761474	CCc1c(C(=O)c2cc(C)cc(C)c2)n(COCc2ccccc2)c(=O)n(O)c1=O	IC50	=	1000.0	nM
CHEMBL3358161	Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NCc3ccncn3)[nH]c3ccc(Cl)cc23)c1	IC50	=	96.0	nM
CHEMBL2337428	CC1CCCCC1Oc1cc(Cc2ccccc2)[nH]c(=O)c1I	IC50	=	590.0	nM
CHEMBL271681	CO[C@@H]1C=C(F)[C@H](n2cnc3c(N)ncnc32)O1	IC50	=	400.0	nM
CHEMBL2337436	CC1CCCCC1Oc1cc(CCc2ccccc2)[nH]c(=O)c1I	IC50	=	150.0	nM
CHEMBL4282411	Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(C)(=O)=O)cc3)CC2)nc2ccn(COCc3ccccc3)c12	IC50	=	189.0	nM
CHEMBL1257316	Cc1cc(C#N)cc(C)c1Oc1ccnc(NC2CCN(c3ccc(Cl)c(C(N)=O)c3)CC2)n1	IC50	=	9.0	nM
CHEMBL1766321	Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NCCOc3ccccc3)[nH]c3ccc(Cl)c(F)c23)c1	IC50	=	66.0	nM
CHEMBL3290946	O=c1nc(Nc2ccc(CN3CCOCC3)cc2)c2cccnc2n1O	IC50	=	200.0	nM
CHEMBL3426973	Cc1cc(C#N)cc(C)c1Oc1ccnc(NC2CCN(CC(=O)Nc3ccccc3[N+](=O)[O-])CC2)n1	IC50	=	193.0	nM
CHEMBL4550191	O=c1cc(Nc2ccc(-c3ccc(O)cc3)cc2)[nH]c(=O)n1O	IC50	=	820.0	nM
CHEMBL3621613	CC1=C(/N=N/c2ccc(C)cc2)N=C(N2Nc3onc(-c4ccccc4)c3C2c2ccc(Cl)cc2)NN1	IC50	=	0.019	nM
CHEMBL4288759	O=c1nc(Nc2ccc(-c3cnc4ccccc4c3)cc2)c2cccnc2n1O	IC50	=	850.0	nM
CHEMBL3415138	Cc1cc(C)c(Oc2nc(Nc3ccc(C#N)cc3)cn3ccnc23)c(C)c1	IC50	=	400.0	nM
CHEMBL3415142	Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)cn2ccnc12	IC50	=	260.0	nM
CHEMBL2041788	Cc1cc(C)cc(Cc2c(Br)c(=O)[nH]c(=O)n2COCc2ccccc2)c1	IC50	=	43.0	nM
CHEMBL3263461	Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NCc3ccccc3F)[nH]c3ccc(Cl)cc23)c1	IC50	=	180.0	nM
CHEMBL4295089	Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3cn(S(C)(=O)=O)cn3)CC2)nc2ccsc12	IC50	=	53.0	nM
CHEMBL3618312	Cc1ccc(CNc2ccnc(Nc3ccc(C#N)cc3)n2)cc1	IC50	=	13.0	nM
CHEMBL1689308	CC1=C(Sc2cc(C)cc(C)c2)C(COCCO)C(=O)NC1=O	IC50	=	24.0	nM
CHEMBL3618315	COc1ccc(CNc2ccnc(Nc3ccc(C#N)cc3)n2)cc1	IC50	=	85.0	nM
CHEMBL2159003	Nc1ccc2c(c1)c(-c1ccccc1)[n+](CCCNCCNCCC[n+]1c(-c3ccccc3)c3cc(N)ccc3c3ccc(N)cc31)c1cc(N)ccc21.[Cl-].[Cl-]	IC50	=	10.8	nM
CHEMBL2159010	NC(=O)[C@H](CCCCNC(=O)c1ccc(C[n+]2c(-c3ccccc3)c3cc(N)ccc3c3ccc(N)cc32)cc1)NC(=O)CCCNC(=O)[C@@H](N)CCCCNC(=O)c1ccc(C[n+]2c(-c3ccccc3)c3cc(N)ccc3c3ccc(N)cc32)cc1	IC50	=	10.5	nM
CHEMBL283619	O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)N1	IC50	=	32.0	nM
CHEMBL507846	O=c1ccc(Cc2ccc(Cl)c(Oc3ccccc3)c2)n[nH]1	IC50	=	520.0	nM
CHEMBL58494	CC(=O)N(C)c1cccc2c1nc(-c1c(F)cccc1F)n2Cc1c(F)cccc1F	IC50	=	320.0	nM
CHEMBL550163	Cc1cc(C)cc(C(=O)c2c(C(C)C)c(=O)[nH]c(=O)n2Cc2ccccc2)c1	IC50	=	11.0	nM
CHEMBL549977	Cc1cc(C)cc(Sc2c(C(C)C)c(=O)[nH]c(=O)n2CCC2CCCC2)c1	IC50	=	233.0	nM
CHEMBL562879	Cc1cc(C)cc(C(=O)c2c(C(C)C)c(=O)[nH]c(=O)n2CC2CCC2)c1	IC50	=	68.0	nM
CHEMBL563010	Cc1cc(C)cc(Sc2c(C(C)C)c(=O)[nH]c(=O)n2CCC2CC=CC2)c1	IC50	=	254.0	nM
CHEMBL551922	CCc1c(Oc2cc(C)cc(C)c2)n(CC2CCCCC2)c(=O)[nH]c1=O	IC50	=	132.0	nM
CHEMBL291532	N#Cc1c(N)cccc1S(=O)(=O)c1cccc(Cl)c1	IC50	=	398.11	nM
CHEMBL3753096	C#CC1(C2CC2)c2cc(Cl)ccc2NC(=O)N1C	IC50	=	6.0	nM
CHEMBL3608736	O=C1Nc2ccc(Cl)cc2S(=O)(=O)n2cccc21	IC50	=	700.0	nM
CHEMBL473931	CCc1n[nH]c2cccc(Oc3cc(C#N)cc(C#N)c3)c12	IC50	=	112.0	nM
CHEMBL521183	Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NC(C)CS(N)(=O)=O)[nH]c3ccc(Cl)c(F)c23)c1	IC50	=	36.0	nM
CHEMBL1078252	NS(=O)(=O)c1ccc(NC(=O)CNC(=O)N2CCCc3cc(Cl)cc(Cl)c32)c(Cl)c1	IC50	=	336.0	nM
CHEMBL435128	CC(C)c1nc(COC(N)=O)n(Cc2ccncc2)c1Sc1cc(Cl)cc(Cl)c1	IC50	=	47.0	nM
CHEMBL3347309	N#Cc1cc(Cl)cc(Oc2c(F)c(CC(=O)N3CCc4ccccc4C3)[nH]c(=O)c2Br)c1	IC50	=	12.0	nM
CHEMBL3338532	COCCNC(=O)c1cnc(Nc2ccc(C#N)cc2)cc1Oc1c(C)cc(C)cc1C	IC50	=	520.0	nM
CHEMBL4227095	Cc1cc(/C=C/C#N)cc(C)c1Oc1cc(Cl)nc(Nc2ccc(C#N)cc2)c1	IC50	=	180.0	nM
CHEMBL3618307	N#Cc1ccc(Nc2nccc(NCc3cccc(Br)c3)n2)cc1	IC50	=	24.0	nM
CHEMBL3427056	Cc1cc(C#N)cc(C)c1Oc1ccnc(NC2CCN(CC(=O)Nc3ccc([N+](=O)[O-])cc3)CC2)n1	IC50	=	136.0	nM
CHEMBL520185	CC(C)=CN1Cc2c(C#N)ccc3[nH]c(=S)n(c23)C[C@@H]1C	IC50	=	56.23	nM
CHEMBL2262291	O=C(OCCN1C(=O)c2ccccc2C1=O)c1ccc(Cl)c(Cl)c1	IC50	=	2.0	nM
CHEMBL3347423	N#Cc1cc(Cl)cc(Oc2c(F)c(CCc3ccccc3)[nH]c(=O)c2Cl)c1	IC50	=	7.0	nM
CHEMBL1230172	CN(C)c1c(Oc2cc(Cl)cc(C#N)c2)cc(CC(=O)N2CCc3ccccc3C2)[nH]c1=O	IC50	=	220.0	nM
CHEMBL1688505	CCC1(c2ccc(CSc3ccc(Br)cc3)cc2)Oc2ccccc2-n2cccc2C1=O	IC50	=	290.0	nM
CHEMBL55186	COc1cc(C(F)(F)F)cc(S(=O)(=O)c2cccc(N)c2C#N)c1	IC50	=	39.81	nM
CHEMBL1688575	CCC1(c2ccc(CSc3ccc(F)cc3Cl)cc2)Oc2ccccc2-n2cccc2C1=O	IC50	=	610.0	nM
CHEMBL1098800	O=c1[nH]c(SCCCc2ccccc2)nc(Cc2ccccc2)c1I	IC50	=	180.0	nM
CHEMBL275658	Cc1cc(S(N)(=O)=O)ccc1NC(=O)COc1ccc(Cl)cc1C(=O)c1cc(F)cc(C(F)(F)F)c1	IC50	=	1.4	nM
CHEMBL3359512	CC(C)c1c(Sc2ccccc2)cc(CCc2ccccc2)[nH]c1=O	IC50	=	93.0	nM
CHEMBL2397560	CC[C@H]1C[C@@H](n2c(=O)nc(-c3cnn(C)c3)c3oc4ccc(-c5cnn(C)c5)cc4c32)CCO1	IC50	=	2.6	nM
CHEMBL1802246	CCSCC(C)(O)[C@H]1CCc2c(c(C)cc(O)c(=O)c2O)C1	IC50	=	380.0	nM
CHEMBL1689313	CC1=C(Sc2ccccc2)C(COCc2ccccc2)C(=O)NC1=O	IC50	=	111.0	nM
CHEMBL4205533	Cc1cc(C)c(Oc2cnc(N)c(Nc3ccc(C#N)cc3)c2)c(C)c1	IC50	=	90.0	nM
CHEMBL4202437	Cc1cc(Br)c(Oc2cnc(N)c(Nc3ccc(C#N)cc3)c2)c(Br)c1	IC50	=	50.0	nM
CHEMBL174726	CCCc1c(C)[nH]c(=O)c(N(C)C)c1Cc1cc(C)cc(C)c1	IC50	=	50.0	nM
CHEMBL306032	CCN1c2ccccc2N(C)C(=O)c2cccnc21	IC50	=	350.0	nM
CHEMBL603270	Cc1ccccc1S(=O)(=O)n1c(=O)[nH]c2ccc(Cl)cc21	IC50	=	269.0	nM
CHEMBL483481	CC(C)=CN1[C@H](C)Cn2c(=S)[nH]c3cc(Cl)cc(c32)[C@H]1C	IC50	=	478.63	nM
CHEMBL521466	CC(C)=CN1Cc2c(C=O)ccc3[nH]c(=S)n(c23)C[C@@H]1C	IC50	=	186.21	nM
CHEMBL483474	CC(C)=CN1Cc2c(I)ccc3[nH]c(=O)n(c23)C[C@@H]1C	IC50	=	87.1	nM
CHEMBL4293244	Cc1cc(C#Cc2cccnc2)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)nc2ccsc12	IC50	=	280.0	nM
CHEMBL4442726	Cc1cc(/C=C/C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)c(F)c2)nc2ccsc12	IC50	=	36.2	nM
CHEMBL3263458	Cc1ccc(CNC(=O)c2[nH]c3ccc(Cl)cc3c2S(=O)(=O)c2cc(C)cc(C)c2)cc1	IC50	=	50.0	nM
CHEMBL2397568	CCc1ccc(-c2nc(=O)n(CCC3CCCO3)c3c2oc2ncc(-c4cnn(C)c4)cc23)cn1	IC50	=	11.0	nM
CHEMBL3263470	Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NCCc3ccccc3Cl)[nH]c3ccc(Cl)cc23)c1	IC50	=	131.0	nM
CHEMBL4568741	N#Cc1ccc(Nc2nc(Oc3ccc(-c4ccc(C#N)cc4F)cc3)c3sccc3n2)cc1	IC50	=	65.0	nM
CHEMBL1766224	Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NCc3ccccc3)[nH]c3ccc(Cl)c(F)c23)c1	IC50	=	40.0	nM
CHEMBL2163848	Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)Nc3cccc(C#N)c3)[nH]c3ccc(Cl)cc23)c1	IC50	=	506.0	nM
CHEMBL4285641	Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)ncc1SCC(=O)NC1CC1	IC50	=	21.0	nM
CHEMBL556182	CCc1c(Sc2cc(C)cc(C)c2)n(CC2CCCC2)c(=O)[nH]c1=O	IC50	=	126.0	nM
CHEMBL471541	CC(COc1ccccc1)OC(=S)Nc1ccccc1	IC50	=	1000.0	nM
CHEMBL4573132	COC(=O)Nc1ccc(NC(=O)Nc2sc(-c3ccc(Cl)c(Cl)c3)cc2C(=O)O)cc1	IC50	=	300.0	nM
CHEMBL252405	O=C(NCc1c(F)cccc1Cl)c1[nH]c2ccc(Br)cc2c1S(=O)(=O)N1CCCC1	IC50	=	16.0	nM
