frag_ref	frag	score
6ooy_A7M_frag4	1lwf_NVP_frag2	0.33517
6ooy_A7M_frag4	1lwf_NVP_frag3	0.33886
6ooy_A7M_frag4	1lwf_NVP_frag4	0.34194
6ooy_A7M_frag4	1rev_TB9_frag1	0.33371
6ooy_A7M_frag4	1rev_TB9_frag2	0.33811
6ooy_A7M_frag4	1rev_TB9_frag3	0.33664
6ooy_A7M_frag4	3mec_65B_frag1	0.32509
6ooy_A7M_frag4	3mec_65B_frag2	0.32509
6ooy_A7M_frag4	3mec_65B_frag3	0.32509
6ooy_A7M_frag4	3mec_65B_frag4	0.32509
6ooy_A7M_frag4	3mec_65B_frag5	0.32967
6ooy_A7M_frag4	3mec_65B_frag6	0.33004
6ooy_A7M_frag4	3mec_65B_frag7	0.32967
6ooy_A7M_frag4	3mec_65B_frag8	0.33087
6ooy_A7M_frag4	3mec_65B_frag9	0.33004
6ooy_A7M_frag4	3mec_65B_frag10	0.33201
6ooy_A7M_frag4	3mec_65B_frag11	0.33087
6ooy_A7M_frag4	3mec_65B_frag12	0.33201
6ooy_A7M_frag4	3mec_65B_frag13	0.33542
6ooy_A7M_frag4	3mec_65B_frag14	0.33589
6ooy_A7M_frag4	3mec_65B_frag15	0.33643
6ooy_A7M_frag4	3mec_65B_frag16	0.33691
6ooy_A7M_frag4	3mec_65B_frag17	0.33578
6ooy_A7M_frag4	3mec_65B_frag18	0.33582
6ooy_A7M_frag4	3mec_65B_frag19	0.33578
6ooy_A7M_frag4	3mec_65B_frag20	0.33614
6ooy_A7M_frag4	3mec_65B_frag21	0.33582
6ooy_A7M_frag4	3mec_65B_frag22	0.3365
6ooy_A7M_frag4	3mec_65B_frag23	0.33614
6ooy_A7M_frag4	3mec_65B_frag24	0.3365
6ooy_A7M_frag4	3mec_65B_frag25	0.35207
6ooy_A7M_frag4	3mec_65B_frag26	0.3391
6ooy_A7M_frag4	3mec_65B_frag27	0.35207
6ooy_A7M_frag4	3mec_65B_frag28	0.33664
6ooy_A7M_frag4	3mec_65B_frag29	0.34056
6ooy_A7M_frag4	3lp2_LP9_frag1	0.32949
6ooy_A7M_frag4	3lp2_LP9_frag2	0.33392
6ooy_A7M_frag4	3lp2_LP9_frag3	0.33177
6ooy_A7M_frag4	3lp2_LP9_frag4	0.33547
6ooy_A7M_frag4	3lp2_LP9_frag5	0.33714
6ooy_A7M_frag4	3lp2_LP9_frag6	0.33714
6ooy_A7M_frag4	3lp2_LP9_frag7	0.33809
6ooy_A7M_frag4	3lp2_LP9_frag8	0.33809
6ooy_A7M_frag4	3lp2_LP9_frag9	0.33577
6ooy_A7M_frag4	3lp2_LP9_frag10	0.33577
6ooy_A7M_frag4	3lp2_LP9_frag11	0.33789
6ooy_A7M_frag4	3lp2_LP9_frag12	0.33789
6ooy_A7M_frag4	3lp2_LP9_frag13	0.33823
6ooy_A7M_frag4	3lp2_LP9_frag14	0.3382
6ooy_A7M_frag4	3lp2_LP9_frag16	0.33664
6ooy_A7M_frag4	3e01_PZ2_frag1	0.33151
6ooy_A7M_frag4	3e01_PZ2_frag2	0.33151
6ooy_A7M_frag4	3e01_PZ2_frag3	0.33612
6ooy_A7M_frag4	3e01_PZ2_frag4	0.33468
6ooy_A7M_frag4	3e01_PZ2_frag5	0.33714
6ooy_A7M_frag4	3e01_PZ2_frag6	0.33468
6ooy_A7M_frag4	3e01_PZ2_frag7	0.33824
6ooy_A7M_frag4	3e01_PZ2_frag8	0.33972
6ooy_A7M_frag4	3e01_PZ2_frag9	0.3398
6ooy_A7M_frag4	3e01_PZ2_frag10	0.33731
6ooy_A7M_frag4	3e01_PZ2_frag11	0.33758
6ooy_A7M_frag4	3e01_PZ2_frag12	0.33731
6ooy_A7M_frag4	3e01_PZ2_frag13	0.33758
6ooy_A7M_frag4	3e01_PZ2_frag14	0.35244
6ooy_A7M_frag4	3e01_PZ2_frag15	0.35207
6ooy_A7M_frag4	3e01_PZ2_frag16	0.33758
6ooy_A7M_frag4	3e01_PZ2_frag17	0.37248
6ooy_A7M_frag4	1rt1_MKC_frag1	0.33121
6ooy_A7M_frag4	1rt1_MKC_frag2	0.33267
6ooy_A7M_frag4	1rt1_MKC_frag3	0.33728
6ooy_A7M_frag4	1rt1_MKC_frag4	0.33888
6ooy_A7M_frag4	1rt1_MKC_frag5	0.33866
6ooy_A7M_frag4	1rt1_MKC_frag6	0.33663
6ooy_A7M_frag4	3mee_T27_frag1	0.32801
6ooy_A7M_frag4	3mee_T27_frag2	0.32801
6ooy_A7M_frag4	3mee_T27_frag3	0.32801
6ooy_A7M_frag4	3mee_T27_frag4	0.32801
6ooy_A7M_frag4	3mee_T27_frag5	0.32951
6ooy_A7M_frag4	3mee_T27_frag6	0.32951
6ooy_A7M_frag4	3mee_T27_frag7	0.32951
6ooy_A7M_frag4	3mee_T27_frag8	0.33318
6ooy_A7M_frag4	3mee_T27_frag9	0.32951
6ooy_A7M_frag4	3mee_T27_frag10	0.33367
6ooy_A7M_frag4	3mee_T27_frag11	0.33318
6ooy_A7M_frag4	3mee_T27_frag12	0.33631
6ooy_A7M_frag4	3mee_T27_frag13	0.33367
6ooy_A7M_frag4	3mee_T27_frag14	0.33631
6ooy_A7M_frag4	3mee_T27_frag15	0.33631
6ooy_A7M_frag4	3mee_T27_frag16	0.33806
6ooy_A7M_frag4	3mee_T27_frag17	0.3353
6ooy_A7M_frag4	3mee_T27_frag18	0.33631
6ooy_A7M_frag4	3mee_T27_frag19	0.33848
6ooy_A7M_frag4	3mee_T27_frag20	0.33587
6ooy_A7M_frag4	3mee_T27_frag21	0.3353
6ooy_A7M_frag4	3mee_T27_frag22	0.33806
6ooy_A7M_frag4	3mee_T27_frag23	0.33587
6ooy_A7M_frag4	3mee_T27_frag24	0.33848
6ooy_A7M_frag4	3mee_T27_frag25	0.34807
6ooy_A7M_frag4	3mee_T27_frag26	0.33664
6ooy_A7M_frag4	3mee_T27_frag27	0.33662
6ooy_A7M_frag4	3mee_T27_frag28	0.33664
6ooy_A7M_frag4	1jkh_EFZ_frag1	0.33211
6ooy_A7M_frag4	1jkh_EFZ_frag2	0.33448
6ooy_A7M_frag4	1jkh_EFZ_frag3	0.33622
6ooy_A7M_frag4	1jkh_EFZ_frag4	0.33228
6ooy_A7M_frag4	1jkh_EFZ_frag5	0.3349
6ooy_A7M_frag4	1jkh_EFZ_frag6	0.33676
6ooy_A7M_frag4	1jkh_EFZ_frag7	0.33663
6ooy_A7M_frag4	1jkh_EFZ_frag8	0.33731
6ooy_A7M_frag4	1jkh_EFZ_frag9	0.33747
6ooy_A7M_frag4	1jkh_EFZ_frag10	0.34597
6ooy_A7M_frag4	2hny_NVP_frag1	0.33419
6ooy_A7M_frag4	2hny_NVP_frag2	0.3347
6ooy_A7M_frag4	2hny_NVP_frag3	0.33659
6ooy_A7M_frag4	2hny_NVP_frag4	0.34103
6ooy_A7M_frag4	2won_ZZE_frag1	0.33041
6ooy_A7M_frag4	2won_ZZE_frag2	0.3307
6ooy_A7M_frag4	2won_ZZE_frag3	0.33153
6ooy_A7M_frag4	2won_ZZE_frag4	0.33304
6ooy_A7M_frag4	2won_ZZE_frag5	0.33407
6ooy_A7M_frag4	2won_ZZE_frag6	0.33655
6ooy_A7M_frag4	2won_ZZE_frag7	0.33655
6ooy_A7M_frag4	2won_ZZE_frag8	0.33671
6ooy_A7M_frag4	2won_ZZE_frag9	0.33671
6ooy_A7M_frag4	2won_ZZE_frag10	0.33713
6ooy_A7M_frag4	2won_ZZE_frag11	0.33713
6ooy_A7M_frag4	2won_ZZE_frag12	0.34133
6ooy_A7M_frag4	2won_ZZE_frag13	0.33781
6ooy_A7M_frag4	2won_ZZE_frag14	0.34094
6ooy_A7M_frag4	2won_ZZE_frag15	0.34699
6ooy_A7M_frag4	1jlq_SBN_frag1	0.33374
6ooy_A7M_frag4	1jlq_SBN_frag2	0.33374
6ooy_A7M_frag4	1jlq_SBN_frag3	0.33765
6ooy_A7M_frag4	1jlq_SBN_frag4	0.33652
6ooy_A7M_frag4	1jlq_SBN_frag5	0.33765
6ooy_A7M_frag4	1jlq_SBN_frag6	0.33765
6ooy_A7M_frag4	1jlq_SBN_frag7	0.33689
6ooy_A7M_frag4	1jlq_SBN_frag8	0.33765
6ooy_A7M_frag4	1jlq_SBN_frag9	0.33664
6ooy_A7M_frag4	1jlq_SBN_frag10	0.33664
6ooy_A7M_frag4	1jlq_SBN_frag11	0.37248
6ooy_A7M_frag4	1jlq_SBN_frag12	0.34162
6ooy_A7M_frag4	1tkx_GWB_frag1	0.33212
6ooy_A7M_frag4	1tkx_GWB_frag2	0.33322
6ooy_A7M_frag4	1tkx_GWB_frag3	0.33546
6ooy_A7M_frag4	1tkx_GWB_frag4	0.33809
6ooy_A7M_frag4	1tkx_GWB_frag5	0.33663
6ooy_A7M_frag4	1tkx_GWB_frag6	0.33809
6ooy_A7M_frag4	1tkx_GWB_frag7	0.34733
6ooy_A7M_frag4	2opp_HBQ_frag1	0.33397
6ooy_A7M_frag4	2opp_HBQ_frag2	0.33773
6ooy_A7M_frag4	2opp_HBQ_frag3	0.33734
6ooy_A7M_frag4	2opp_HBQ_frag4	0.3366
6ooy_A7M_frag4	1lwe_NVP_frag1	0.33366
6ooy_A7M_frag4	1lwe_NVP_frag2	0.33522
6ooy_A7M_frag4	1lwe_NVP_frag3	0.33785
6ooy_A7M_frag4	1lwe_NVP_frag4	0.34186
6ooy_A7M_frag4	1jlf_NVP_frag1	0.33364
6ooy_A7M_frag4	1jlf_NVP_frag2	0.33461
6ooy_A7M_frag4	1jlf_NVP_frag3	0.33863
6ooy_A7M_frag4	1jlf_NVP_frag4	0.34122
6ooy_A7M_frag4	1tl3_H20_frag1	0.33482
6ooy_A7M_frag4	1tl3_H20_frag2	0.33735
6ooy_A7M_frag4	1tl3_H20_frag3	0.33735
6ooy_A7M_frag4	1tl3_H20_frag4	0.33763
6ooy_A7M_frag4	1tl3_H20_frag5	0.33839
6ooy_A7M_frag4	1tl3_H20_frag6	0.33661
6ooy_A7M_frag4	1tl3_H20_frag7	0.33664
6ooy_A7M_frag4	3lam_KRP_frag1	0.33067
6ooy_A7M_frag4	3lam_KRP_frag2	0.33067
6ooy_A7M_frag4	3lam_KRP_frag3	0.33505
6ooy_A7M_frag4	3lam_KRP_frag4	0.33505
6ooy_A7M_frag4	3lam_KRP_frag5	0.3367
6ooy_A7M_frag4	3lam_KRP_frag6	0.3367
6ooy_A7M_frag4	3lam_KRP_frag7	0.33742
6ooy_A7M_frag4	3lam_KRP_frag8	0.33742
6ooy_A7M_frag4	3lam_KRP_frag9	0.33662
6ooy_A7M_frag4	3lam_KRP_frag10	0.34024
6ooy_A7M_frag4	3lam_KRP_frag11	0.33664
6ooy_A7M_frag4	3lam_KRP_frag12	0.35244
6ooy_A7M_frag4	3lam_KRP_frag13	0.33805
6ooy_A7M_frag4	3t19_5MA_frag1	0.32813
6ooy_A7M_frag4	3t19_5MA_frag2	0.33399
6ooy_A7M_frag4	3t19_5MA_frag3	0.33484
6ooy_A7M_frag4	3t19_5MA_frag4	0.33484
6ooy_A7M_frag4	3t19_5MA_frag5	0.33626
6ooy_A7M_frag4	3t19_5MA_frag6	0.33887
6ooy_A7M_frag4	3t19_5MA_frag7	0.33626
6ooy_A7M_frag4	3t19_5MA_frag8	0.33887
6ooy_A7M_frag4	3t19_5MA_frag9	0.33587
6ooy_A7M_frag4	3t19_5MA_frag10	0.33944
6ooy_A7M_frag4	3t19_5MA_frag12	0.37248
6ooy_A7M_frag4	3dlg_GWE_frag1	0.32804
6ooy_A7M_frag4	3dlg_GWE_frag2	0.32905
6ooy_A7M_frag4	3dlg_GWE_frag3	0.33117
6ooy_A7M_frag4	3dlg_GWE_frag4	0.33199
6ooy_A7M_frag4	3dlg_GWE_frag5	0.33278
6ooy_A7M_frag4	3dlg_GWE_frag6	0.33427
6ooy_A7M_frag4	3dlg_GWE_frag7	0.33278
6ooy_A7M_frag4	3dlg_GWE_frag8	0.33519
6ooy_A7M_frag4	3dlg_GWE_frag9	0.33574
6ooy_A7M_frag4	3dlg_GWE_frag10	0.33477
6ooy_A7M_frag4	3dlg_GWE_frag11	0.33574
6ooy_A7M_frag4	3dlg_GWE_frag12	0.33539
6ooy_A7M_frag4	3dlg_GWE_frag13	0.33524
6ooy_A7M_frag4	3dlg_GWE_frag14	0.34093
6ooy_A7M_frag4	3dlg_GWE_frag15	0.33695
6ooy_A7M_frag4	3dlg_GWE_frag16	0.34093
6ooy_A7M_frag4	3dlg_GWE_frag17	0.33677
6ooy_A7M_frag4	3dlg_GWE_frag18	0.33894
6ooy_A7M_frag4	3dlg_GWE_frag19	0.33737
6ooy_A7M_frag4	3dlg_GWE_frag20	0.33878
6ooy_A7M_frag4	3dlg_GWE_frag21	0.33717
6ooy_A7M_frag4	3dlg_GWE_frag22	0.33878
6ooy_A7M_frag4	3dlg_GWE_frag23	0.3377
6ooy_A7M_frag4	3dlg_GWE_frag24	0.3388
6ooy_A7M_frag4	3dlg_GWE_frag25	0.34672
6ooy_A7M_frag4	3dlg_GWE_frag26	0.35766
6ooy_A7M_frag4	3dlg_GWE_frag27	0.34054
6ooy_A7M_frag4	3dlg_GWE_frag28	0.33663
6ooy_A7M_frag4	3dlg_GWE_frag29	0.33663
6ooy_A7M_frag4	1tl1_H18_frag1	0.33077
6ooy_A7M_frag4	1tl1_H18_frag2	0.33361
6ooy_A7M_frag4	1tl1_H18_frag3	0.33456
6ooy_A7M_frag4	1tl1_H18_frag4	0.33675
6ooy_A7M_frag4	1tl1_H18_frag5	0.33755
6ooy_A7M_frag4	1tl1_H18_frag6	0.34597
6ooy_A7M_frag4	1tl1_H18_frag7	0.34085
6ooy_A7M_frag4	1rt3_U05_frag1	0.33285
6ooy_A7M_frag4	1rt3_U05_frag2	0.33409
6ooy_A7M_frag4	1rt3_U05_frag3	0.34699
6ooy_A7M_frag4	1rt3_U05_frag4	0.35207
6ooy_A7M_frag4	1rt3_U05_frag5	0.34162
6ooy_A7M_frag4	2opr_HBQ_frag1	0.33285
6ooy_A7M_frag4	2opr_HBQ_frag2	0.33605
6ooy_A7M_frag4	2opr_HBQ_frag3	0.33753
6ooy_A7M_frag4	2opr_HBQ_frag4	0.3366
6ooy_A7M_frag4	1vrt_NVP_frag1	0.33393
6ooy_A7M_frag4	1vrt_NVP_frag2	0.33451
6ooy_A7M_frag4	1vrt_NVP_frag3	0.33659
6ooy_A7M_frag4	1vrt_NVP_frag4	0.33955
6ooy_A7M_frag4	2rf2_MRX_frag1	0.33188
6ooy_A7M_frag4	2rf2_MRX_frag2	0.33266
6ooy_A7M_frag4	2rf2_MRX_frag3	0.33589
6ooy_A7M_frag4	2rf2_MRX_frag4	0.33738
6ooy_A7M_frag4	2rf2_MRX_frag5	0.33589
6ooy_A7M_frag4	2rf2_MRX_frag6	0.33738
6ooy_A7M_frag4	2rf2_MRX_frag7	0.33693
6ooy_A7M_frag4	2rf2_MRX_frag8	0.33693
6ooy_A7M_frag4	2rf2_MRX_frag10	0.33818
6ooy_A7M_frag4	3i0r_RT3_frag1	0.3294
6ooy_A7M_frag4	3i0r_RT3_frag2	0.33181
6ooy_A7M_frag4	3i0r_RT3_frag3	0.33411
6ooy_A7M_frag4	3i0r_RT3_frag4	0.33446
6ooy_A7M_frag4	3i0r_RT3_frag5	0.33578
6ooy_A7M_frag4	3i0r_RT3_frag6	0.33726
6ooy_A7M_frag4	3i0r_RT3_frag7	0.3366
6ooy_A7M_frag4	3i0r_RT3_frag8	0.33889
6ooy_A7M_frag4	3i0r_RT3_frag9	0.3393
6ooy_A7M_frag4	3i0r_RT3_frag10	0.34106
6ooy_A7M_frag4	3i0r_RT3_frag11	0.34683
6ooy_A7M_frag4	3lp0_NVP_frag1	0.33443
6ooy_A7M_frag4	3lp0_NVP_frag2	0.33517
6ooy_A7M_frag4	3lp0_NVP_frag3	0.33863
6ooy_A7M_frag4	3lp0_NVP_frag4	0.33936
6ooy_A7M_frag4	3t1a_5MA_frag1	0.32861
6ooy_A7M_frag4	3t1a_5MA_frag2	0.33425
6ooy_A7M_frag4	3t1a_5MA_frag3	0.3353
6ooy_A7M_frag4	3t1a_5MA_frag4	0.3353
6ooy_A7M_frag4	3t1a_5MA_frag5	0.33616
6ooy_A7M_frag4	3t1a_5MA_frag6	0.33954
6ooy_A7M_frag4	3t1a_5MA_frag7	0.33621
6ooy_A7M_frag4	3t1a_5MA_frag8	0.33954
6ooy_A7M_frag4	3t1a_5MA_frag9	0.33706
6ooy_A7M_frag4	3t1a_5MA_frag10	0.33748
6ooy_A7M_frag4	3t1a_5MA_frag11	0.33664
6ooy_A7M_frag4	3t1a_5MA_frag12	0.37248
6ooy_A7M_frag4	4i7f_NVE_frag1	0.32081
6ooy_A7M_frag4	4i7f_NVE_frag2	0.32697
6ooy_A7M_frag4	4i7f_NVE_frag3	0.33081
6ooy_A7M_frag4	4i7f_NVE_frag4	0.33059
6ooy_A7M_frag4	4i7f_NVE_frag5	0.33757
6ooy_A7M_frag4	4i7f_NVE_frag6	0.33671
6ooy_A7M_frag4	4i7f_NVE_frag7	0.33661
6ooy_A7M_frag4	4i7f_NVE_frag8	0.34388
6ooy_A7M_frag4	4i7f_NVE_frag9	0.34021
6ooy_A7M_frag4	2ynh_EUR_frag1	0.32997
6ooy_A7M_frag4	2ynh_EUR_frag2	0.33057
6ooy_A7M_frag4	2ynh_EUR_frag3	0.33334
6ooy_A7M_frag4	2ynh_EUR_frag4	0.33615
6ooy_A7M_frag4	2ynh_EUR_frag5	0.33615
6ooy_A7M_frag4	2ynh_EUR_frag6	0.33392
6ooy_A7M_frag4	2ynh_EUR_frag7	0.33954
6ooy_A7M_frag4	2ynh_EUR_frag8	0.33823
6ooy_A7M_frag4	2ynh_EUR_frag9	0.33954
6ooy_A7M_frag4	2ynh_EUR_frag10	0.33685
6ooy_A7M_frag4	2ynh_EUR_frag11	0.33685
6ooy_A7M_frag4	2ynh_EUR_frag12	0.34126
6ooy_A7M_frag4	2ynh_EUR_frag13	0.33723
6ooy_A7M_frag4	2ynh_EUR_frag14	0.33723
6ooy_A7M_frag4	2ynh_EUR_frag15	0.34522
6ooy_A7M_frag4	2ynh_EUR_frag16	0.34699
6ooy_A7M_frag4	2ynh_EUR_frag17	0.34094
6ooy_A7M_frag4	3med_65B_frag1	0.32726
6ooy_A7M_frag4	3med_65B_frag2	0.32726
6ooy_A7M_frag4	3med_65B_frag3	0.32726
6ooy_A7M_frag4	3med_65B_frag4	0.32726
6ooy_A7M_frag4	3med_65B_frag5	0.33112
6ooy_A7M_frag4	3med_65B_frag6	0.33112
6ooy_A7M_frag4	3med_65B_frag7	0.33112
6ooy_A7M_frag4	3med_65B_frag8	0.33176
6ooy_A7M_frag4	3med_65B_frag9	0.33112
6ooy_A7M_frag4	3med_65B_frag10	0.33275
6ooy_A7M_frag4	3med_65B_frag11	0.33176
6ooy_A7M_frag4	3med_65B_frag12	0.33275
6ooy_A7M_frag4	3med_65B_frag13	0.33594
6ooy_A7M_frag4	3med_65B_frag14	0.33594
6ooy_A7M_frag4	3med_65B_frag15	0.33679
6ooy_A7M_frag4	3med_65B_frag16	0.33679
6ooy_A7M_frag4	3med_65B_frag17	0.33596
6ooy_A7M_frag4	3med_65B_frag18	0.33601
6ooy_A7M_frag4	3med_65B_frag19	0.33596
6ooy_A7M_frag4	3med_65B_frag20	0.33707
6ooy_A7M_frag4	3med_65B_frag21	0.33601
6ooy_A7M_frag4	3med_65B_frag22	0.33707
6ooy_A7M_frag4	3med_65B_frag23	0.33707
6ooy_A7M_frag4	3med_65B_frag24	0.33707
6ooy_A7M_frag4	3med_65B_frag25	0.35207
6ooy_A7M_frag4	3med_65B_frag26	0.34451
6ooy_A7M_frag4	3med_65B_frag27	0.35207
6ooy_A7M_frag4	3med_65B_frag28	0.33664
6ooy_A7M_frag4	3med_65B_frag29	0.34586
6ooy_A7M_frag4	1jlg_UC1_frag1	0.33521
6ooy_A7M_frag4	1jlg_UC1_frag2	0.33576
6ooy_A7M_frag4	1jlg_UC1_frag3	0.33766
6ooy_A7M_frag4	1jlg_UC1_frag4	0.3359
6ooy_A7M_frag4	1jlg_UC1_frag5	0.33979
6ooy_A7M_frag4	1jlg_UC1_frag6	0.3392
6ooy_A7M_frag4	1jlg_UC1_frag7	0.33843
6ooy_A7M_frag4	1jlg_UC1_frag8	0.33709
6ooy_A7M_frag4	1jlg_UC1_frag9	0.33656
6ooy_A7M_frag4	1jlg_UC1_frag10	0.34918
6ooy_A7M_frag4	1jlg_UC1_frag11	0.33664
6ooy_A7M_frag4	3lal_KRV_frag1	0.33278
6ooy_A7M_frag4	3lal_KRV_frag2	0.33278
6ooy_A7M_frag4	3lal_KRV_frag3	0.33458
6ooy_A7M_frag4	3lal_KRV_frag4	0.33545
6ooy_A7M_frag4	3lal_KRV_frag5	0.33665
6ooy_A7M_frag4	3lal_KRV_frag6	0.33665
6ooy_A7M_frag4	3lal_KRV_frag7	0.33665
6ooy_A7M_frag4	3lal_KRV_frag8	0.33665
6ooy_A7M_frag4	3lal_KRV_frag9	0.33902
6ooy_A7M_frag4	3lal_KRV_frag10	0.33777
6ooy_A7M_frag4	3lal_KRV_frag11	0.35207
6ooy_A7M_frag4	3lal_KRV_frag12	0.35244
6ooy_A7M_frag4	3lal_KRV_frag13	0.33829
6ooy_A7M_frag4	1fkp_NVP_frag1	0.3324
6ooy_A7M_frag4	1fkp_NVP_frag2	0.3336
6ooy_A7M_frag4	1fkp_NVP_frag3	0.34091
6ooy_A7M_frag4	1fkp_NVP_frag4	0.34025
6ooy_A7M_frag4	3m8p_65B_frag1	0.33314
6ooy_A7M_frag4	3m8p_65B_frag2	0.33314
6ooy_A7M_frag4	3m8p_65B_frag3	0.33347
6ooy_A7M_frag4	3m8p_65B_frag4	0.33347
6ooy_A7M_frag4	3m8p_65B_frag5	0.33442
6ooy_A7M_frag4	3m8p_65B_frag6	0.33458
6ooy_A7M_frag4	3m8p_65B_frag7	0.33442
6ooy_A7M_frag4	3m8p_65B_frag8	0.3353
6ooy_A7M_frag4	3m8p_65B_frag9	0.33458
6ooy_A7M_frag4	3m8p_65B_frag10	0.33583
6ooy_A7M_frag4	3m8p_65B_frag11	0.3357
6ooy_A7M_frag4	3m8p_65B_frag12	0.33628
6ooy_A7M_frag4	3m8p_65B_frag13	0.33709
6ooy_A7M_frag4	3m8p_65B_frag14	0.3376
6ooy_A7M_frag4	3m8p_65B_frag15	0.33801
6ooy_A7M_frag4	3m8p_65B_frag16	0.33865
6ooy_A7M_frag4	3m8p_65B_frag17	0.33608
6ooy_A7M_frag4	3m8p_65B_frag18	0.33614
6ooy_A7M_frag4	3m8p_65B_frag19	0.33608
6ooy_A7M_frag4	3m8p_65B_frag20	0.33657
6ooy_A7M_frag4	3m8p_65B_frag21	0.33614
6ooy_A7M_frag4	3m8p_65B_frag22	0.33686
6ooy_A7M_frag4	3m8p_65B_frag23	0.33707
6ooy_A7M_frag4	3m8p_65B_frag24	0.33743
6ooy_A7M_frag4	3m8p_65B_frag25	0.35207
6ooy_A7M_frag4	3m8p_65B_frag26	0.33662
6ooy_A7M_frag4	3m8p_65B_frag27	0.35207
6ooy_A7M_frag4	3m8p_65B_frag28	0.34122
6ooy_A7M_frag4	3m8p_65B_frag29	0.34117
6ooy_A7M_frag4	2ynf_WHU_frag1	0.3305
6ooy_A7M_frag4	2ynf_WHU_frag2	0.331
6ooy_A7M_frag4	2ynf_WHU_frag3	0.33368
6ooy_A7M_frag4	2ynf_WHU_frag4	0.33488
6ooy_A7M_frag4	2ynf_WHU_frag5	0.33445
6ooy_A7M_frag4	2ynf_WHU_frag6	0.33488
6ooy_A7M_frag4	2ynf_WHU_frag7	0.33794
6ooy_A7M_frag4	2ynf_WHU_frag8	0.33794
6ooy_A7M_frag4	2ynf_WHU_frag9	0.338
6ooy_A7M_frag4	2ynf_WHU_frag10	0.337
6ooy_A7M_frag4	2ynf_WHU_frag11	0.337
6ooy_A7M_frag4	2ynf_WHU_frag12	0.33732
6ooy_A7M_frag4	2ynf_WHU_frag13	0.33881
6ooy_A7M_frag4	2ynf_WHU_frag14	0.33732
6ooy_A7M_frag4	2ynf_WHU_frag15	0.34901
6ooy_A7M_frag4	2ynf_WHU_frag16	0.34083
6ooy_A7M_frag4	2ynf_WHU_frag17	0.35365
6ooy_A7M_frag4	2ynf_WHU_frag18	0.33664
6ooy_A7M_frag4	3meg_T27_frag1	0.3277
6ooy_A7M_frag4	3meg_T27_frag2	0.328
6ooy_A7M_frag4	3meg_T27_frag3	0.32824
6ooy_A7M_frag4	3meg_T27_frag4	0.32884
6ooy_A7M_frag4	3meg_T27_frag5	0.33088
6ooy_A7M_frag4	3meg_T27_frag6	0.33088
6ooy_A7M_frag4	3meg_T27_frag7	0.33179
6ooy_A7M_frag4	3meg_T27_frag8	0.33389
6ooy_A7M_frag4	3meg_T27_frag9	0.33179
6ooy_A7M_frag4	3meg_T27_frag10	0.3345
6ooy_A7M_frag4	3meg_T27_frag11	0.33478
6ooy_A7M_frag4	3meg_T27_frag12	0.3362
6ooy_A7M_frag4	3meg_T27_frag13	0.33541
6ooy_A7M_frag4	3meg_T27_frag14	0.33629
6ooy_A7M_frag4	3meg_T27_frag15	0.33637
6ooy_A7M_frag4	3meg_T27_frag16	0.33998
6ooy_A7M_frag4	3meg_T27_frag17	0.33903
6ooy_A7M_frag4	3meg_T27_frag18	0.33648
6ooy_A7M_frag4	3meg_T27_frag19	0.34081
6ooy_A7M_frag4	3meg_T27_frag20	0.34045
6ooy_A7M_frag4	3meg_T27_frag21	0.33903
6ooy_A7M_frag4	3meg_T27_frag22	0.34157
6ooy_A7M_frag4	3meg_T27_frag23	0.34045
6ooy_A7M_frag4	3meg_T27_frag24	0.34263
6ooy_A7M_frag4	3meg_T27_frag25	0.34298
6ooy_A7M_frag4	3meg_T27_frag26	0.33663
6ooy_A7M_frag4	3meg_T27_frag27	0.33664
6ooy_A7M_frag4	3meg_T27_frag28	0.33663
6ooy_A7M_frag4	1rti_HEF_frag1	0.3339
6ooy_A7M_frag4	1rti_HEF_frag2	0.33553
6ooy_A7M_frag4	1rti_HEF_frag3	0.33619
6ooy_A7M_frag4	1rti_HEF_frag4	0.33661
6ooy_A7M_frag4	1rti_HEF_frag5	0.3368
6ooy_A7M_frag4	1rti_HEF_frag6	0.33816
6ooy_A7M_frag4	1rti_HEF_frag7	0.33946
6ooy_A7M_frag4	1rti_HEF_frag8	0.35207
6ooy_A7M_frag4	3tam_M06_frag1	0.32924
6ooy_A7M_frag4	3tam_M06_frag2	0.32924
6ooy_A7M_frag4	3tam_M06_frag3	0.33376
6ooy_A7M_frag4	3tam_M06_frag4	0.33484
6ooy_A7M_frag4	3tam_M06_frag5	0.33376
6ooy_A7M_frag4	3tam_M06_frag6	0.33484
6ooy_A7M_frag4	3tam_M06_frag7	0.33654
6ooy_A7M_frag4	3tam_M06_frag8	0.33746
6ooy_A7M_frag4	3tam_M06_frag9	0.33687
6ooy_A7M_frag4	3tam_M06_frag10	0.33622
6ooy_A7M_frag4	3tam_M06_frag11	0.33654
6ooy_A7M_frag4	3tam_M06_frag12	0.33746
6ooy_A7M_frag4	3tam_M06_frag13	0.33687
6ooy_A7M_frag4	3tam_M06_frag14	0.34597
6ooy_A7M_frag4	3tam_M06_frag15	0.33664
6ooy_A7M_frag4	3tam_M06_frag16	0.33664
6ooy_A7M_frag4	3tam_M06_frag17	0.34241
6ooy_A7M_frag4	2opq_HBQ_frag1	0.33285
6ooy_A7M_frag4	2opq_HBQ_frag2	0.33596
6ooy_A7M_frag4	2opq_HBQ_frag3	0.33804
6ooy_A7M_frag4	2opq_HBQ_frag4	0.33659
